dataset,representation,scheme,budget,macro_f1,macro_f1_resample_sd,n_runs
BRCA_GSE161529,scvi,S3_leave_dataset_out,all,0.550542234301546,0.02137123544484338,10
BRCA_GSE176078,geneformer,S3_leave_dataset_out,all,0.6446452712180256,0.0599966863216008,16
BRCA_GSE176078,harmony,S3_leave_dataset_out,all,0.7140990321564975,0.01679691029893504,10
BRCA_GSE176078,hvg_pca,S3_leave_dataset_out,all,0.7345440196561812,0.01684155887657415,16
BRCA_GSE176078,scgpt,S3_leave_dataset_out,all,0.6863985983956373,0.0224199745822907,16
BRCA_GSE176078,scvi,S3_leave_dataset_out,all,0.7399387455816773,0.010854365411141109,10
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S3_leave_dataset_out,all,0.7021042801009706,0.054909501684044716,16
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S3_leave_dataset_out,all,0.7860884517359454,0.017957073465007158,10
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S3_leave_dataset_out,all,0.7872426440943823,0.02739064007252429,16
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S3_leave_dataset_out,all,0.759707348885197,0.046946754102187745,16
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S3_leave_dataset_out,all,0.771327058976921,0.026280571975242407,10
CRC_GSE108989,geneformer,S3_leave_dataset_out,all,0.8245563718209583,0.1520946646779966,19
CRC_GSE108989,harmony,S3_leave_dataset_out,all,0.7724575738748597,0.029319663435446237,10
CRC_GSE108989,hvg_pca,S3_leave_dataset_out,all,0.8438281520302711,0.04644903062347149,16
CRC_GSE108989,scgpt,S3_leave_dataset_out,all,0.7865724676101981,0.13255342672181866,16
CRC_GSE108989,scvi,S3_leave_dataset_out,all,0.8069776542310618,0.05644370097463737,10
CRC_GSE146771_10X,geneformer,S3_leave_dataset_out,all,0.7752550726727816,0.10601101585213357,16
CRC_GSE146771_10X,harmony,S3_leave_dataset_out,all,0.7964363710637568,0.008001536064599682,10
CRC_GSE146771_10X,hvg_pca,S3_leave_dataset_out,all,0.8412693086256268,0.005614902441885462,16
CRC_GSE146771_10X,scgpt,S3_leave_dataset_out,all,0.7450858770085768,0.011106007068595034,16
CRC_GSE146771_10X,scvi,S3_leave_dataset_out,all,0.8400563594456824,0.013950772556951433,10
HNSC_GSE103322,geneformer,S3_leave_dataset_out,all,0.13726609911957852,0.07617085029555977,19
HNSC_GSE103322,harmony,S3_leave_dataset_out,all,0.7180714427431439,0.026359875338189925,10
HNSC_GSE103322,hvg_pca,S3_leave_dataset_out,all,0.732643971292479,0.022159996837975537,19
HNSC_GSE103322,scgpt,S3_leave_dataset_out,all,0.4048759976997904,0.06682308445257724,19
HNSC_GSE103322,scvi,S3_leave_dataset_out,all,0.7459296508869055,0.03242250322129582,10
LIHC_GSE140228_10X,geneformer,S3_leave_dataset_out,all,0.5386424169175521,0.01622330527147584,16
LIHC_GSE140228_10X,harmony,S3_leave_dataset_out,all,0.7355320124197091,0.017815169441537392,10
LIHC_GSE140228_10X,hvg_pca,S3_leave_dataset_out,all,0.6663373314355908,0.02111312136937955,16
LIHC_GSE140228_10X,scgpt,S3_leave_dataset_out,all,0.4903165703571814,0.03819516728593036,16
LIHC_GSE140228_10X,scvi,S3_leave_dataset_out,all,0.6789971055619096,0.028615781989328164,10
LIHC_GSE98638,geneformer,S3_leave_dataset_out,all,0.6800356849872018,0.21491032408217522,16
LIHC_GSE98638,harmony,S3_leave_dataset_out,all,0.7337693283346741,0.048994088133376655,10
LIHC_GSE98638,hvg_pca,S3_leave_dataset_out,all,0.7566397240968132,0.09151530397282624,16
LIHC_GSE98638,scgpt,S3_leave_dataset_out,all,0.6220745985440053,0.2447141672510367,16
LIHC_GSE98638,scvi,S3_leave_dataset_out,all,0.7524099634055843,0.06221887891189843,10
NSCLC_GSE127465,geneformer,S3_leave_dataset_out,all,0.7160552952091398,0.018683681576497885,16
NSCLC_GSE127465,harmony,S3_leave_dataset_out,all,0.7281233642208702,0.018288850233159657,10
NSCLC_GSE127465,hvg_pca,S3_leave_dataset_out,all,0.764026541014752,0.021501942298327466,16
NSCLC_GSE127465,scgpt,S3_leave_dataset_out,all,0.6753347067238954,0.035905608630419944,16
NSCLC_GSE127465,scvi,S3_leave_dataset_out,all,0.7440864861976146,0.012261704529861086,10
NSCLC_GSE131907,geneformer,S3_leave_dataset_out,all,0.5415423192663545,0.07874225646190486,16
NSCLC_GSE131907,harmony,S3_leave_dataset_out,all,0.6211760698750182,0.009656115838586124,10
NSCLC_GSE131907,hvg_pca,S3_leave_dataset_out,all,0.57824019713143,0.010457154133618684,16
NSCLC_GSE131907,scgpt,S3_leave_dataset_out,all,0.5507726514398634,0.012889209875948054,16
NSCLC_GSE131907,scvi,S3_leave_dataset_out,all,0.5924428447202592,0.011288822390947325,10
PAAD_GSE111672,geneformer,S3_leave_dataset_out,all,0.672197941367268,0.04032826166713218,16
PAAD_GSE111672,harmony,S3_leave_dataset_out,all,0.6064169006979248,0.02323625246297688,10
PAAD_GSE111672,hvg_pca,S3_leave_dataset_out,all,0.702329614546127,0.01798338052776909,16
PAAD_GSE111672,scgpt,S3_leave_dataset_out,all,0.7140751446382244,0.01418581169639188,16
PAAD_GSE111672,scvi,S3_leave_dataset_out,all,0.7383342622556079,0.01672524471889457,10
PAAD_GSE154778,geneformer,S3_leave_dataset_out,all,0.5441528737137468,0.012587703196740681,16
PAAD_GSE154778,harmony,S3_leave_dataset_out,all,0.5350223157737443,0.022138380443829653,10
PAAD_GSE154778,hvg_pca,S3_leave_dataset_out,all,0.5495126419355956,0.06044787944827536,16
PAAD_GSE154778,scgpt,S3_leave_dataset_out,all,0.5063340459294943,0.07002514952944063,16
PAAD_GSE154778,scvi,S3_leave_dataset_out,all,0.5593762673074292,0.03173990681604251,10
STAD_GSE134520,geneformer,S3_leave_dataset_out,all,0.5133104654427576,0.038110432456664206,16
STAD_GSE134520,harmony,S3_leave_dataset_out,all,0.6156639476538546,0.021807983468397334,10
STAD_GSE134520,hvg_pca,S3_leave_dataset_out,all,0.6536855228684829,0.050680682584527244,16
STAD_GSE134520,scgpt,S3_leave_dataset_out,all,0.5751638748297415,0.02681917534221476,16
STAD_GSE134520,scvi,S3_leave_dataset_out,all,0.6438138079633174,0.06292297646358166,10
